IMU_MODE,IMU_STATUS1,IMU_STATUS2,X_DEL_VEL,Y_DEL_VEL,Z_DEL_VEL,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,VN,VE,VD,ROLL,PITCH,HEADING,LAT,LON,ALT,IMU_MODE_cnt,IMU_Bit
8,5,-32745,-0.000863519239425659,0.0979083361029625,0.00274870122671127,-2.63378024101257E-06,-1.0109506547451E-06,-1.38767063617706E-06,-1.5,-0.05,-0.9,46.6054261909848,0.782799768059328,0.0988799707022309,-0.000265203416470999,-3.52039933368582E-06,26.4,2560,2560,
8,7,-32745,-0.000870913410186768,0.0978935114264488,0.00278733894824982,1.7629936337471E-06,-3.81842255592346E-08,-2.14227475225925E-06,-1.5,-0.05,-0.9,46.6054261909848,0.782799768059328,0.0988799707022309,-0.00026532914501863,-3.52039933368582E-06,26.6,2560,2560,
8,5,-32745,-0.000846264660358429,0.0978711881160736,0.00278925561904907,-1.73691660165787E-06,-4.19630669057369E-06,1.40652991831303E-06,-1.5,-0.05,-0.9,46.6054261909848,0.782799768059328,0.0988799707022309,-0.000265454873566262,-3.52039933368582E-06,26.6,2560,2560,
8,7,-32745,-0.000863764500617981,0.0978556412816048,0.0027989888548851,-2.20350921154022E-06,2.7739442884922E-06,-9.93022695183754E-07,-1.5,-0.05,-0.9,46.6054261909848,0.782799768059328,0.0988799707022309,-0.000265622511629771,-3.52039933368582E-06,26.6,2560,2560,
8,5,-32745,-0.000835441374778748,0.0979116834640503,0.00278853800296783,-2.82377004623413E-06,-3.96254472434521E-06,-2.24239192903042E-06,-1.5,-0.05,-0.9,46.6054261909848,0.782799768059328,0.0988799707022309,-0.000265748240177402,-3.56230884956303E-06,26.6,2560,2560,
8,7,-32745,-0.000784104573726654,0.0979414599895477,0.0027578076839447,-5.05708158016205E-07,2.70828604698181E-06,1.7867423593998E-06,-1.5,-0.05,-0.9,46.6054261909848,0.782799768059328,0.0988799707022309,-0.000265873968725034,-3.56230884956303E-06,26.6,2560,2560,
8,5,-32745,-0.000739771342277527,0.0978527708172798,0.00280517488718033,-3.15718352794647E-06,-2.77161598205566E-06,-3.73367220163345E-06,-1.5,-0.05,-0.9,46.6109195226905,0.782799768059328,0.0988799707022309,-0.000265999697272666,-3.56230884956303E-06,26.6,2560,2560,
8,7,-32745,-0.00078669798374176,0.0979196589946747,0.00275721269845963,2.09640711545944E-06,9.72533598542213E-07,2.23144888877869E-06,-1.5,-0.05,-0.9,46.6054261909848,0.782799768059328,0.0988799707022309,-0.000266167335336175,-3.56230884956303E-06,26.6,2560,2560,
8,5,-32745,-0.000838847780227661,0.0979117788434029,0.00280401216745377,-6.70552253723145E-08,-2.50944867730141E-06,-2.71457247436047E-06,-1.5,-0.05,-0.9,46.6054261909848,0.782799768059328,0.0988799707022309,-0.000266293063883806,-3.56230884956303E-06,26.6,2560,2560,
8,7,-32745,-0.000841241347789764,0.0979157438993454,0.00278946908712387,2.79396772384644E-08,5.6135468184948E-07,-4.245201125741E-06,-1.5,-0.05,-0.9,46.6054261909848,0.782799768059328,0.0988799707022309,-0.000266418792431438,-3.56230884956303E-06,26.6,2560,2560,
8,5,-32745,-0.000880519473552704,0.0979581922531128,0.00275033175945282,-1.49291008710861E-06,-2.70968303084373E-06,8.62870365381241E-07,-1.5,-0.05,-0.9,46.6054261909848,0.782799768059328,0.0988799707022309,-0.000266544520979069,-3.56230884956303E-06,26.6,2560,2560,
8,7,-32745,-0.000865658462047577,0.0978917764306068,0.00278339660167694,-1.22096389532089E-06,6.80563971400261E-07,-2.85753048956394E-06,-1.5,-0.05,-0.9,46.6054261909848,0.782799768059328,0.0988799707022309,-0.000266712159042578,-3.56230884956303E-06,26.6,2560,2560,
8,5,-32745,-0.000825104069709778,0.0979056518554688,0.00275608631372452,-2.06753611564636E-07,-4.57977876067162E-07,-1.28406099975109E-06,-1.5,-0.05,-0.9,46.6054261909848,0.782799768059328,0.0988799707022309,-0.00026683788759021,-3.56230884956303E-06,26.6,2560,2560,
8,7,-32745,-0.000810533738136292,0.0979152670025826,0.00276748187541962,-1.24517828226089E-06,5.8542937040329E-06,-6.65313564240932E-06,-1.5,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000266963616137842,-3.56230884956303E-06,26.6,2560,2560,
8,5,-32745,-0.000939700090885162,0.0979262628793716,0.0027595018029213,7.90692865848541E-07,-8.63103196024895E-07,4.08850610256195E-07,-1.5,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.00026713125420135,-3.56230884956303E-06,26.6,2560,2560,
8,7,-32745,-0.000853172850608826,0.0979432176947594,0.00277334997653961,-1.86264514923096E-07,-2.16136686503887E-06,-8.25151801109314E-07,-1.5,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000267256982748982,-3.56230884956303E-06,26.6,2560,2560,
8,5,-32745,-0.000829682278633118,0.0978892783999443,0.00273400372266769,1.45286321640015E-06,3.15182842314243E-06,-1.22189521789551E-06,-1.5,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000267382711296614,-3.56230884956303E-06,26.6,2560,2560,
8,7,-32745,-0.00080130010843277,0.0979407968759537,0.00276338510513306,-6.16535544395447E-07,-1.02049671113491E-06,8.5681676864624E-08,-1.5,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000267508439844245,-3.56230884956303E-06,26.6,2560,2560,
8,5,-32745,-0.000896806633472443,0.0978928937315941,0.00278407334089279,-7.77654349803925E-07,1.37207098305225E-06,7.66478478908539E-07,-1.5,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000267676077907754,-3.56230884956303E-06,26.6,2560,2560,
8,7,-32745,-0.000723202586174011,0.0979504483580589,0.00278505892753601,1.70152634382248E-06,-9.54605638980865E-09,-2.09943391382694E-06,-1.5,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000267801806455386,-3.56230884956303E-06,26.6,2560,2560,
8,5,-32745,-0.000888145279884338,0.0978897416710854,0.00284481182098389,-1.43237411975861E-06,6.23287633061409E-07,2.47731804847717E-07,-1.5,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000267927535003017,-3.60421836544025E-06,26.6,2560,2560,
8,7,-32745,-0.000799605989456177,0.0979171836733818,0.00279322067499161,-7.44126737117767E-07,-2.60001979768276E-06,3.31387855112553E-06,-1.5,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000268095173066526,-3.60421836544025E-06,26.6,2560,2560,
8,5,-32745,-0.000891333675384522,0.0978854178071022,0.0027656424164772,-1.39418989419937E-06,-4.5308843255043E-07,2.17929482460022E-07,-1.5,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000268220901614158,-3.60421836544025E-06,26.6,2560,2560,
8,7,-32745,-0.000812768340110779,0.0979369362831116,0.00276705039739609,-2.0219013094902E-06,2.79303640127182E-06,-1.62725336849689E-06,-1.5,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.00026834663016179,-3.60421836544025E-06,26.8,2560,2560,
8,5,-32745,-0.000799138176441193,0.0978847774028778,0.00272068240642548,1.02352350950241E-06,-1.68336555361748E-06,-3.14717181026936E-06,-1.5,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000268472358709421,-3.60421836544025E-06,26.8,2560,2560,
8,7,-32745,-0.000806128120422363,0.0979078455805779,0.00276233139038086,2.27894634008408E-06,1.17160379886627E-06,2.47475691139698E-06,-1.5,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.00026863999677293,-3.60421836544025E-06,26.8,2560,2560,
8,5,-32745,-0.000754491555690765,0.0979352648735046,0.00278809289932251,7.22706317901611E-07,-8.86456109583378E-06,-3.69688495993614E-06,-1.5,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000268765725320562,-3.60421836544025E-06,26.8,2560,2560,
8,7,-32745,-0.000849870908260345,0.0979104299068451,0.002826067507267,-2.04145908355713E-06,6.92345201969147E-06,-1.02166086435318E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000268891453868193,-3.60421836544025E-06,26.8,2560,2560,
8,5,-32745,-0.000846646177768707,0.0979039168596268,0.00278852437734604,-7.34813511371613E-07,-1.98371708393097E-06,1.36904418468475E-07,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000269059091931702,-3.60421836544025E-06,26.8,2560,2560,
8,7,-32745,-0.000808685195446014,0.097940706038475,0.00276557428836823,-2.70456075668335E-06,3.60957346856594E-06,-9.40635800361633E-07,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000269184820479334,-3.60421836544025E-06,26.8,2560,2560,
8,5,-32745,-0.000887949979305267,0.097867431986332,0.00277062939405441,2.16811895370483E-06,5.32716512680054E-07,-1.47824175655842E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000269310549026965,-3.60421836544025E-06,26.8,2560,2560,
8,7,-32745,-0.000824999606609345,0.0979179648756981,0.00278098940849304,-1.45938247442245E-06,-7.49947503209114E-07,-6.83125108480453E-07,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000269436277574597,-3.60421836544025E-06,26.8,2560,2560,
8,5,-32745,-0.000792525207996368,0.0978810939431191,0.00276281737089157,-9.12696123123169E-07,-2.04099342226982E-06,-3.21050174534321E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000269603915638106,-3.60421836544025E-06,26.8,2560,2560,
8,7,-32745,-0.000764492762088776,0.0979328213453293,0.00277481700181961,1.54878944158554E-06,3.82284633815289E-06,-2.99932435154915E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000269729644185738,-3.60421836544025E-06,26.8,2560,2560,
8,5,-32745,-0.000837671434879303,0.0979216029167175,0.00279350227117538,-6.29574060440063E-07,-1.93249434232712E-06,-2.07917764782906E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000269855372733369,-3.60421836544025E-06,26.8,2560,2560,
8,7,-32745,-0.000704935169219971,0.0979201131820679,0.00275419235229492,2.04518437385559E-06,7.47386366128922E-07,-2.50339508056641E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000270023010796878,-3.60421836544025E-06,26.8,2560,2560,
8,5,-32745,-0.000793592548370361,0.0979427044630051,0.00275357465744019,-1.09709799289703E-06,2.69757583737373E-06,1.67824327945709E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.00027014873934451,-3.64612788131746E-06,26.8,2560,2560,
8,7,-32745,-0.000798683989048004,0.0979001153111458,0.00277179211378098,-2.96253710985184E-06,-4.75533306598663E-06,-6.32298178970814E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000270274467892141,-3.64612788131746E-06,26.8,2560,2560,
8,5,-32745,-0.000879311335086823,0.0979206264138222,0.0027408982872963,2.78465449810028E-06,3.47965396940708E-06,1.30990520119667E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.00027044210595565,-3.64612788131746E-06,26.8,2560,2560,
8,7,-32745,-0.000759746503829956,0.0978903366565704,0.00278679392337799,-6.83590769767761E-07,5.0058588385582E-07,-1.03120692074299E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000270567834503282,-3.64612788131746E-06,26.8,2560,2560,
8,5,-32745,-0.00076544201374054,0.0979109613060951,0.00279938399791718,4.27477061748505E-07,-1.80862843990326E-06,-1.37812457978725E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000270693563050913,-3.64612788131746E-06,26.8,2560,2560,
8,7,-32745,-0.0008073725938797,0.0979145811796188,0.00278136184215546,-6.40749931335449E-07,-2.11363658308983E-06,-6.10481947660446E-07,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000270819291598545,-3.64612788131746E-06,26.8,2560,2560,
8,5,-32745,-0.000833147728443146,0.0979538774728775,0.0027293755531311,-1.02724879980087E-06,1.09174288809299E-06,7.98609107732773E-08,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000270986929662054,-3.64612788131746E-06,26.8,2560,2560,
8,7,-32745,-0.000842717456817627,0.0979145675539971,0.00278291970491409,-1.66893005371094E-06,-2.90991738438606E-06,-8.16769897937775E-07,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000271112658209686,-3.64612788131746E-06,26.8,2560,2560,
8,5,-32745,-0.000834950852394104,0.09788676674366,0.00279510555267334,-5.86733222007751E-07,7.71135091781616E-07,1.61165371537209E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000271238386757317,-3.64612788131746E-06,26.8,2560,2560,
8,7,-32745,-0.000808489894866943,0.097944707429409,0.00283744035959244,-7.5995922088623E-07,-2.43308022618294E-06,-2.81818211078644E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000271406024820826,-3.64612788131746E-06,27,2560,2560,
8,5,-32745,-0.000879447591304779,0.0979109885573387,0.00276200437545776,-4.02145087718964E-06,7.1479007601738E-08,2.19815410673618E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000271531753368458,-3.64612788131746E-06,27,2560,2560,
8,7,-32745,-0.000848812651634216,0.0979202903151512,0.00273022488355637,-1.23586505651474E-06,3.71434725821018E-06,-3.41073609888554E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000271657481916089,-3.64612788131746E-06,27,2560,2560,
8,5,-32745,-0.000856611049175262,0.0979163343429565,0.0027729775428772,-9.22009348869324E-07,1.24913640320301E-06,1.39116309583187E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000271825119979598,-3.64612788131746E-06,27,2560,2560,
8,7,-32745,-0.000838125622272491,0.09786036028862,0.00276119138002396,2.27894634008408E-06,-2.52388417720795E-06,-2.21258960664272E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.00027195084852723,-3.64612788131746E-06,27,2560,2560,
8,5,-32745,-0.000770292735099793,0.0978436552762985,0.00274248340129852,7.07805156707764E-08,-3.17231751978397E-06,-5.09270466864109E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000272076577074861,-3.64612788131746E-06,27,2560,2560,
8,7,-32745,-0.000906980431079865,0.0979416825413704,0.00278294241428375,-1.21723860502243E-06,-1.81375071406364E-07,3.51411290466785E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.00027224421513837,-3.68803739719467E-06,27,2560,2560,
8,5,-32745,-0.000873842918872833,0.0979412646889687,0.00281648869514465,-1.43609941005707E-06,3.68943437933922E-06,-5.84730878472328E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000272369943686002,-3.68803739719467E-06,27,2560,2560,
8,7,-32745,-0.000821520531177521,0.0978572218537331,0.0027606418132782,-6.29574060440063E-07,-4.11039218306541E-06,-1.75135210156441E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000272495672233634,-3.68803739719467E-06,27,2560,2560,
8,5,-32745,-0.000897251737117767,0.0978848273634911,0.00275973798036575,5.94183802604675E-07,-1.19348987936974E-06,2.22679227590561E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000272663310297142,-3.68803739719467E-06,27,2560,2560,
8,7,-32745,-0.000836881148815155,0.0979396841168404,0.00276796785593033,-2.4670735001564E-06,3.5618431866169E-06,-5.16907311975956E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000272789038844774,-3.68803739719467E-06,27,2560,2560,
8,5,-32745,-0.000809162092208862,0.0979192774772644,0.00279474674463272,2.79396772384644E-09,2.03121453523636E-06,2.76905484497547E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000272914767392406,-3.68803739719467E-06,27,2560,2560,
8,7,-32745,-0.000855321156978607,0.0978875933647156,0.00278259723186493,-1.1734664440155E-06,1.47800892591476E-06,-3.63960862159729E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000273082405455915,-3.68803739719467E-06,27,2560,2560,
8,5,-32745,-0.000812441325187683,0.0978977444529534,0.00280741857290268,-2.17556953430176E-06,-3.18535603582859E-06,4.24846075475216E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000273208134003546,-3.68803739719467E-06,27,2560,2560,
8,7,-32745,-0.000714205133914948,0.0978948603630066,0.0027831195473671,-1.68010592460632E-06,1.37323513627052E-06,2.35904008150101E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000273333862551178,-3.68803739719467E-06,27,2560,2560,
8,5,-32745,-0.000848076868057251,0.0979062422990799,0.00280392132997513,-3.20561230182648E-06,-1.14552676677704E-07,-2.89082527160645E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000273459591098809,-3.68803739719467E-06,27,2560,2560,
8,7,-32745,-0.000815661513805389,0.0979225430846214,0.00279822127819061,-5.40167093276978E-08,-1.09896063804626E-07,2.89641320705414E-07,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000273627229162318,-3.68803739719467E-06,27,2560,2560,
8,5,-32745,-0.000758860838413239,0.0979245324254036,0.00277846866846085,-8.58679413795471E-07,-4.84124757349491E-06,-4.30503860116005E-07,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.00027375295770995,-3.68803739719467E-06,27,2560,2560,
8,7,-32745,-0.000852300810813904,0.0979248912334442,0.00272261270284653,-8.92207026481628E-07,-4.6868808567524E-07,-8.35862010717392E-07,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000273878686257582,-3.68803739719467E-06,27,2560,2560,
8,5,-32745,-0.000875959432125092,0.09788476831913,0.00276130492687225,-9.60193574428558E-07,-5.8184377849102E-07,9.77423042058945E-07,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.00027404632432109,-3.68803739719467E-06,27,2560,2560,
8,7,-32745,-0.000727494657039642,0.0979142087459564,0.00281302324533463,1.20978802442551E-06,1.75810419023037E-06,-2.41282396018505E-06,-1.55,-0.05,-0.9,46.6054261909848,0.785546433912168,0.0988799707022309,-0.000274172052868722,-3.68803739719467E-06,27,2560,2560,
8,5,-32745,-0.000794441878795624,0.0978641527533531,0.00280542014837265,-2.16066837310791E-06,3.75322997570038E-07,-7.98841938376427E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000274297781416354,-3.68803739719467E-06,27,2560,2560,
8,7,-32745,-0.000792629671096802,0.0978937339782715,0.00277533023357391,-3.08547168970108E-06,-2.0184088498354E-06,1.99652276933193E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000274465419479863,-3.72994691307188E-06,27.2,2560,2560,
8,5,-32745,-0.000819790077209473,0.0979755058765411,0.00279016399383545,1.50594860315323E-06,1.3385433703661E-06,-6.44940882921219E-07,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000274591148027494,-3.72994691307188E-06,27.2,2560,2560,
8,7,-32745,-0.000852405273914337,0.0979245778441429,0.00274340994358063,-1.34110450744629E-06,-2.24122777581215E-06,6.62636011838913E-07,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000274716876575126,-3.72994691307188E-06,27.2,2560,2560,
8,5,-32745,-0.000843185269832611,0.0979059152841568,0.00280851316452026,-1.60280615091324E-06,-2.09943391382694E-06,-2.95182690024376E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000274884514638635,-3.72994691307188E-06,27.2,2560,2560,
8,7,-32745,-0.000809916043281555,0.0978887197494507,0.00273651537895203,-8.74511897563934E-07,9.3923881649971E-07,1.77253969013691E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000275010243186266,-3.72994691307188E-06,27.2,2560,2560,
8,5,-32745,-0.000849089705944061,0.0979251001596451,0.0028086040019989,-1.48080289363861E-07,1.86311081051826E-06,2.10641883313656E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000275177881249775,-3.72994691307188E-06,27.2,2560,2560,
8,7,-32745,-0.000767535817623138,0.0978977308273316,0.00275264357328415,-1.87475234270096E-06,-5.46104274690151E-06,-3.55741940438747E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000275303609797407,-3.72994691307188E-06,27.2,2560,2560,
8,5,-32745,-0.000902424931526184,0.0978996611237526,0.00276192262172699,2.84053385257721E-06,3.76487150788307E-07,1.93575397133827E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000275429338345038,-3.72994691307188E-06,27.2,2560,2560,
8,7,-32745,-0.000864727377891541,0.097883696436882,0.00275993328094482,5.95115125179291E-07,-9.40635800361633E-07,-5.84404915571213E-08,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000275596976408547,-3.72994691307188E-06,27.2,2560,2560,
8,5,-32745,-0.000716085469722748,0.0978881293058395,0.00278762054443359,2.13552266359329E-06,-1.76928006112576E-06,1.83447264134884E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000275722704956179,-3.72994691307188E-06,27.2,2560,2560,
8,7,-32745,-0.000767267847061157,0.0979059152841568,0.00273706494569778,-2.5089830160141E-06,2.94670462608337E-06,-4.05916944146156E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000275848433503811,-3.72994691307188E-06,27.2,2560,2560,
8,5,-32745,-0.000852741372585297,0.0978928937315941,0.00276421172618866,-9.01520252227783E-07,1.44354999065399E-06,2.27312557399273E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000276016071567319,-3.72994691307188E-06,27.2,2560,2560,
8,7,-32745,-0.000803498375415802,0.0978876387834549,0.00273701498508453,-2.22865492105484E-06,3.19443643093109E-07,-5.1502138376236E-07,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000276141800114951,-3.72994691307188E-06,27.2,2560,2560,
8,5,-32745,-0.000801731586456299,0.0979252863764763,0.00274884202480316,4.05125319957733E-07,4.9942173063755E-07,3.41888517141342E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000276267528662583,-3.72994691307188E-06,27.2,2560,2560,
8,7,-32745,-0.000811660122871399,0.0978787548780441,0.00275342477560043,-1.33085995912552E-06,1.36368907988071E-06,-2.56183557212353E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000276435166726091,-3.72994691307188E-06,27.2,2560,2560,
8,5,-32745,-0.000795895278453827,0.0979498897075653,0.00275416510105133,1.22468918561935E-06,-3.14833596348763E-06,1.94530002772808E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000276560895273723,-3.7718564289491E-06,27.2,2560,2560,
8,7,-32745,-0.00084985728263855,0.097902299952507,0.00278286066055298,2.25380063056946E-06,1.55996531248093E-07,-7.18608498573303E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000276686623821355,-3.7718564289491E-06,27.2,2560,2560,
8,5,-32745,-0.000823046600818634,0.0978973583936691,0.00281939549446106,-1.64192169904709E-06,-6.24684616923332E-07,-1.50222331285477E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000276854261884864,-3.7718564289491E-06,27.2,2560,2560,
8,7,-32745,-0.000855507373809815,0.0979289380431175,0.0027533066868782,-3.2428652048111E-06,-7.7858567237854E-07,3.47592867910862E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000276979990432495,-3.7718564289491E-06,27.2,2560,2560,
8,5,-32745,-0.000866462373733521,0.0978640709996224,0.00277129250764847,-1.38487666845322E-06,5.81610947847366E-07,-3.11294570565224E-07,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000277105718980127,-3.7718564289491E-06,27.2,2560,2560,
8,7,-32745,-0.000806664061546326,0.097902104651928,0.0027566676735878,-3.52971255779266E-07,2.41142697632313E-06,-2.76695936918259E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000277273357043636,-3.7718564289491E-06,27.2,2560,2560,
8,5,-32745,-0.000806427884101868,0.0979207535862923,0.00277939975261688,-6.31436705589294E-07,-4.28222119808197E-06,-2.87056900560856E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000277399085591267,-3.7718564289491E-06,27.2,2560,2560,
8,7,-32745,-0.000873311519622803,0.0979166840672493,0.00275631794929504,4.51691448688507E-07,6.18631020188332E-07,-1.05868093669415E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000277524814138899,-3.7718564289491E-06,27.4,2560,2560,
8,5,-32745,-0.000851192593574524,0.0979389392495155,0.00276380749940872,-1.42119824886322E-06,2.33994796872139E-06,-8.78702849149704E-07,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000277692452202408,-3.7718564289491E-06,27.4,2560,2560,
8,7,-32745,-0.000869691646099091,0.0978553142666817,0.00280779100656509,-2.82004475593567E-06,1.81072391569614E-06,-1.86450779438019E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000277818180750039,-3.7718564289491E-06,27.4,2560,2560,
8,5,-32745,-0.000777164590358734,0.09788876516819,0.00276300358772278,-2.55182385444641E-06,-2.48569995164871E-06,-1.20652839541435E-06,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000277985818813548,-3.7718564289491E-06,27.4,2560,2560,
8,7,-32745,-0.000824754345417023,0.0979076866149902,0.00274692535400391,-5.08502125740051E-06,1.33016146719456E-06,-7.02217221260071E-07,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.00027811154736118,-3.7718564289491E-06,27.4,2560,2560,
8,5,-32745,-0.000829150879383087,0.097932439827919,0.00274721603393555,-6.92903995513916E-07,1.1431984603405E-07,-9.87201929092407E-07,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.000278237275908812,-3.7718564289491E-06,27.4,2560,2560,
8,7,-32745,-0.000740225529670715,0.0979072324275971,0.00276265386343002,-1.32620334625244E-06,2.82749533653259E-06,-2.04890966415405E-08,-1.55,-0.05,-0.9,46.6054261909848,0.788293099765008,0.0988799707022309,-0.00027840491397232,-3.7718564289491E-06,27.4,2560,2560,
